iteration: 2592
total_loss: 842.07751465
value_loss: 422.25015259
action_loss: 419.82733154
best_loss: 842.07751465
best_idx: 2592
improvement_counter: 0
training_reward_count: 2593
training_rewards:
  iteration: 0 | eps_b: 0 | mean_reward: -9.74520588 | std_reward: 9.59436607 | agent_mean_rewards: [-10.192326, -10.682436,  -7.906627, -10.987223,  -8.957417]
  iteration: 152 | eps_b: 0 | mean_reward: -9.50105190 | std_reward: 9.48686409 | agent_mean_rewards: [-10.518024,  -8.737001,  -8.826905, -10.080726,  -9.3426  ]
  iteration: 153 | eps_b: 0 | mean_reward: -9.58159828 | std_reward: 9.45278454 | agent_mean_rewards: [ -8.198171,  -8.89594 , -10.278341, -10.593808,  -9.941727]
  iteration: 154 | eps_b: 0 | mean_reward: -10.43109894 | std_reward: 10.98938656 | agent_mean_rewards: [ -9.477937,  -9.949409, -10.459379, -11.012159, -11.256608]
  iteration: 155 | eps_b: 0 | mean_reward: -9.26997089 | std_reward: 8.86703587 | agent_mean_rewards: [-8.928667, -9.166262, -8.619948, -9.667515, -9.96746 ]
  iteration: 156 | eps_b: 0 | mean_reward: -9.12577438 | std_reward: 9.19196987 | agent_mean_rewards: [-8.635624, -8.925981, -8.988005, -9.189292, -9.889972]
  iteration: 157 | eps_b: 0 | mean_reward: -9.08163166 | std_reward: 8.86085606 | agent_mean_rewards: [-10.581853,  -8.930408,  -7.502999,  -8.708935,  -9.683963]
  iteration: 158 | eps_b: 0 | mean_reward: -9.05957699 | std_reward: 9.75793552 | agent_mean_rewards: [-9.263192, -9.275874, -8.76977 , -8.582369, -9.406675]
  iteration: 159 | eps_b: 0 | mean_reward: -8.79675865 | std_reward: 8.95305157 | agent_mean_rewards: [-8.088163, -9.034103, -9.986601, -9.284175, -7.590748]
  iteration: 160 | eps_b: 0 | mean_reward: -9.31678200 | std_reward: 9.81957626 | agent_mean_rewards: [-9.739352, -9.374809, -9.132864, -8.642521, -9.694363]
  iteration: 161 | eps_b: 0 | mean_reward: -9.92562866 | std_reward: 10.45344257 | agent_mean_rewards: [-11.266586,  -8.981737,  -9.927297,  -9.238791, -10.213734]
  iteration: 162 | eps_b: 0 | mean_reward: -9.41367054 | std_reward: 9.61161137 | agent_mean_rewards: [-9.473751, -9.801497, -8.701469, -9.443191, -9.648442]
  iteration: 163 | eps_b: 0 | mean_reward: -9.04255581 | std_reward: 9.87737846 | agent_mean_rewards: [-10.240662,  -9.550804,  -8.811473,  -8.603474,  -8.00636 ]
  iteration: 164 | eps_b: 0 | mean_reward: -9.28662586 | std_reward: 10.38725185 | agent_mean_rewards: [-10.199896,  -8.733615,  -9.940256,  -9.679743,  -7.879617]
  iteration: 165 | eps_b: 0 | mean_reward: -9.51518726 | std_reward: 10.52881813 | agent_mean_rewards: [ -9.088961,  -8.885482,  -9.825699, -10.334273,  -9.441519]
  iteration: 166 | eps_b: 0 | mean_reward: -9.43465710 | std_reward: 9.68489647 | agent_mean_rewards: [ -9.73022 , -10.75339 ,  -8.495556,  -9.542635,  -8.65149 ]
  iteration: 167 | eps_b: 0 | mean_reward: -9.23888683 | std_reward: 10.03215122 | agent_mean_rewards: [ -8.857878, -10.28458 ,  -7.630574,  -9.076229, -10.34517 ]
  iteration: 168 | eps_b: 0 | mean_reward: -9.53138161 | std_reward: 9.30032635 | agent_mean_rewards: [ -9.167645,  -8.90489 ,  -9.827466,  -9.377062, -10.379846]
  iteration: 169 | eps_b: 0 | mean_reward: -9.02926636 | std_reward: 8.97834206 | agent_mean_rewards: [-9.90741 , -9.562439, -8.350039, -8.563643, -8.7628  ]
  iteration: 170 | eps_b: 0 | mean_reward: -9.47958279 | std_reward: 9.77464962 | agent_mean_rewards: [ -9.763796, -10.150537,  -9.395458,  -9.064826,  -9.023291]
  iteration: 171 | eps_b: 0 | mean_reward: -9.11757183 | std_reward: 9.61740208 | agent_mean_rewards: [-9.121398, -9.353039, -9.642839, -8.419355, -9.051228]
  iteration: 172 | eps_b: 0 | mean_reward: -8.37359047 | std_reward: 8.32918835 | agent_mean_rewards: [-6.788868, -9.499219, -8.084001, -8.788265, -8.707596]
  iteration: 173 | eps_b: 0 | mean_reward: -9.46500397 | std_reward: 9.28547478 | agent_mean_rewards: [-10.228578, -10.236983,  -9.011135,  -8.30715 ,  -9.541171]
  iteration: 174 | eps_b: 0 | mean_reward: -9.76649284 | std_reward: 9.71452332 | agent_mean_rewards: [ -9.689098,  -8.957113,  -9.330149, -10.309372, -10.546733]
  iteration: 175 | eps_b: 0 | mean_reward: -9.45368671 | std_reward: 9.49594498 | agent_mean_rewards: [ -9.169918,  -9.102633, -10.401609,  -9.4453  ,  -9.148971]
  iteration: 176 | eps_b: 0 | mean_reward: -9.02178192 | std_reward: 9.16730690 | agent_mean_rewards: [-8.368122, -8.071337, -9.548064, -9.488284, -9.633105]
  iteration: 177 | eps_b: 0 | mean_reward: -9.47003937 | std_reward: 9.09752750 | agent_mean_rewards: [ -9.376203,  -8.927369,  -8.906164,  -9.480898, -10.659561]
  iteration: 178 | eps_b: 0 | mean_reward: -9.03822136 | std_reward: 9.85127544 | agent_mean_rewards: [ -8.316994,  -9.394552,  -8.867985,  -7.930593, -10.680982]
  iteration: 179 | eps_b: 0 | mean_reward: -9.27943707 | std_reward: 9.44190693 | agent_mean_rewards: [-10.03672 ,  -8.661731, -10.630371,  -7.601175,  -9.467191]
  iteration: 180 | eps_b: 0 | mean_reward: -8.37328815 | std_reward: 7.68438148 | agent_mean_rewards: [-8.896461, -9.610764, -7.074471, -8.482943, -7.801804]
  iteration: 181 | eps_b: 0 | mean_reward: -9.26751995 | std_reward: 8.88860130 | agent_mean_rewards: [-10.002676,  -8.579895,  -9.459273,  -8.646177,  -9.649576]
  iteration: 182 | eps_b: 0 | mean_reward: -9.60160065 | std_reward: 10.22410583 | agent_mean_rewards: [ -9.443144,  -8.148426, -11.550373,  -9.574396,  -9.291665]
  iteration: 183 | eps_b: 0 | mean_reward: -9.43876553 | std_reward: 9.16278744 | agent_mean_rewards: [-9.865822, -9.786974, -8.731672, -9.599545, -9.209812]
  iteration: 184 | eps_b: 0 | mean_reward: -9.24499130 | std_reward: 9.73251057 | agent_mean_rewards: [-9.508767, -9.977592, -9.536805, -8.33919 , -8.862599]
  iteration: 185 | eps_b: 0 | mean_reward: -9.41534138 | std_reward: 9.28988266 | agent_mean_rewards: [ -9.85535 , -10.424207,  -8.84674 ,  -8.259108,  -9.691301]
  iteration: 186 | eps_b: 0 | mean_reward: -9.41764832 | std_reward: 10.07034397 | agent_mean_rewards: [-10.469633,  -8.520752,  -9.11234 , -10.456822,  -8.528697]
  iteration: 187 | eps_b: 0 | mean_reward: -9.15657520 | std_reward: 8.58243752 | agent_mean_rewards: [-8.40663 , -9.302546, -9.420324, -8.681868, -9.971509]
  iteration: 188 | eps_b: 0 | mean_reward: -9.30236626 | std_reward: 9.38384914 | agent_mean_rewards: [ -9.625052, -10.012305,  -9.181067,  -9.842413,  -7.850992]
  iteration: 189 | eps_b: 0 | mean_reward: -9.29057217 | std_reward: 9.86118317 | agent_mean_rewards: [-9.815162, -9.896184, -8.893088, -9.865736, -7.982687]
  iteration: 190 | eps_b: 0 | mean_reward: -9.16579533 | std_reward: 9.50963306 | agent_mean_rewards: [-9.210342, -9.200791, -9.221334, -8.21275 , -9.983754]
  iteration: 191 | eps_b: 0 | mean_reward: -8.97000408 | std_reward: 9.77063847 | agent_mean_rewards: [-9.949869, -8.220801, -8.903039, -9.293325, -8.482991]
  iteration: 192 | eps_b: 0 | mean_reward: -9.27959442 | std_reward: 9.63769722 | agent_mean_rewards: [-10.174428,  -8.946166,  -9.735153,  -9.927342,  -7.61488 ]
  iteration: 193 | eps_b: 0 | mean_reward: -9.31358814 | std_reward: 9.42767048 | agent_mean_rewards: [-10.027895,  -9.199803,  -9.217159,  -8.824782,  -9.2983  ]
  iteration: 194 | eps_b: 0 | mean_reward: -9.54972744 | std_reward: 9.58236885 | agent_mean_rewards: [ -9.191807,  -9.778015,  -9.28382 ,  -8.648687, -10.846308]
  iteration: 195 | eps_b: 0 | mean_reward: -9.55626392 | std_reward: 11.19646931 | agent_mean_rewards: [-11.491545,  -9.917235,  -9.529865,  -9.492051,  -7.350623]
  iteration: 196 | eps_b: 0 | mean_reward: -8.75032806 | std_reward: 8.81640339 | agent_mean_rewards: [-8.67801 , -8.218643, -9.468556, -8.162125, -9.22431 ]
  iteration: 197 | eps_b: 0 | mean_reward: -8.97901344 | std_reward: 9.62557697 | agent_mean_rewards: [-8.707803, -8.897026, -8.726695, -9.210031, -9.353511]
  iteration: 198 | eps_b: 0 | mean_reward: -9.43206024 | std_reward: 8.89638138 | agent_mean_rewards: [ -9.765725,  -7.199456,  -9.212063,  -9.813666, -11.16939 ]
  iteration: 199 | eps_b: 0 | mean_reward: -10.00949574 | std_reward: 10.79370499 | agent_mean_rewards: [ -9.663578,  -8.688576, -10.521148,  -9.693611, -11.480566]
  iteration: 200 | eps_b: 0 | mean_reward: -9.31810379 | std_reward: 10.04002857 | agent_mean_rewards: [-8.902828, -8.885013, -9.661884, -9.5314  , -9.609392]
  iteration: 201 | eps_b: 0 | mean_reward: -9.51733589 | std_reward: 9.81089592 | agent_mean_rewards: [ -9.979057, -11.603954, -10.273095,  -8.023994,  -7.706572]
  iteration: 202 | eps_b: 0 | mean_reward: -9.67482185 | std_reward: 9.68405914 | agent_mean_rewards: [ -9.427993, -10.429247,  -8.846639, -10.738674,  -8.931559]
  iteration: 203 | eps_b: 0 | mean_reward: -9.76198864 | std_reward: 9.74223137 | agent_mean_rewards: [ -8.870217, -11.099267,  -8.957155,  -9.558883, -10.32442 ]
  iteration: 204 | eps_b: 0 | mean_reward: -9.25586414 | std_reward: 9.05900288 | agent_mean_rewards: [-9.099754, -9.969849, -8.923686, -9.985133, -8.300898]
  iteration: 205 | eps_b: 0 | mean_reward: -9.19093704 | std_reward: 9.77825737 | agent_mean_rewards: [ -7.25941 ,  -9.148627, -10.248546,  -8.274903, -11.023198]
  iteration: 206 | eps_b: 0 | mean_reward: -8.90357494 | std_reward: 9.23980713 | agent_mean_rewards: [-8.568394, -9.119997, -9.207345, -9.430762, -8.191381]
  iteration: 207 | eps_b: 0 | mean_reward: -9.54273224 | std_reward: 10.37767124 | agent_mean_rewards: [ -9.610113,  -8.870646, -10.47256 ,  -9.348891,  -9.411452]
  iteration: 208 | eps_b: 0 | mean_reward: -9.57656193 | std_reward: 9.78076363 | agent_mean_rewards: [ -9.957365,  -9.90224 ,  -8.524634,  -9.335759, -10.162813]
  iteration: 209 | eps_b: 0 | mean_reward: -8.30029488 | std_reward: 8.62889290 | agent_mean_rewards: [-7.601179, -8.292927, -8.929761, -9.460202, -7.217405]
  iteration: 210 | eps_b: 0 | mean_reward: -10.02200985 | std_reward: 11.23723316 | agent_mean_rewards: [ -9.929465, -10.778761, -10.404698, -10.406141,  -8.590981]
  iteration: 211 | eps_b: 0 | mean_reward: -9.52493286 | std_reward: 9.43563271 | agent_mean_rewards: [ -9.599113, -10.828464,  -8.529436,  -9.168376,  -9.499278]
  iteration: 212 | eps_b: 0 | mean_reward: -9.42260456 | std_reward: 9.89434624 | agent_mean_rewards: [ -8.566046,  -9.320963, -11.562311,  -8.311679,  -9.352024]
  iteration: 213 | eps_b: 0 | mean_reward: -9.02831745 | std_reward: 9.80807304 | agent_mean_rewards: [ -8.976271,  -7.870036,  -9.682152, -10.529194,  -8.083933]
  iteration: 214 | eps_b: 0 | mean_reward: -9.10889721 | std_reward: 9.77361965 | agent_mean_rewards: [ -8.74803 ,  -9.938295, -10.066092,  -8.366809,  -8.425256]
  iteration: 215 | eps_b: 0 | mean_reward: -9.25255871 | std_reward: 9.83562183 | agent_mean_rewards: [-8.435789, -9.284964, -9.600593, -9.094664, -9.846785]
  iteration: 216 | eps_b: 0 | mean_reward: -8.73650360 | std_reward: 8.78279877 | agent_mean_rewards: [-8.940453, -9.601403, -8.539777, -7.417714, -9.183168]
  iteration: 217 | eps_b: 0 | mean_reward: -9.73825073 | std_reward: 9.89272022 | agent_mean_rewards: [ -9.29687 ,  -9.9305  , -10.336031,  -9.33592 ,  -9.791931]
  iteration: 218 | eps_b: 0 | mean_reward: -9.71339989 | std_reward: 10.46008778 | agent_mean_rewards: [-11.116188,  -9.074865, -10.090425, -10.157408,  -8.128112]
  iteration: 219 | eps_b: 0 | mean_reward: -9.84548378 | std_reward: 10.37666321 | agent_mean_rewards: [-10.688111, -10.94404 ,  -8.833631,  -9.978181,  -8.783453]
  iteration: 220 | eps_b: 0 | mean_reward: -9.71192074 | std_reward: 9.56897831 | agent_mean_rewards: [ -9.317364, -10.812267,  -9.279757,  -9.545471,  -9.604746]
  iteration: 221 | eps_b: 0 | mean_reward: -9.33146763 | std_reward: 9.00963497 | agent_mean_rewards: [ -9.616774,  -9.135251,  -8.88286 , -10.037069,  -8.985382]
  iteration: 222 | eps_b: 0 | mean_reward: -9.53219414 | std_reward: 9.72712326 | agent_mean_rewards: [-10.057341,  -9.349453,  -9.277679,  -9.459991,  -9.516502]
  iteration: 223 | eps_b: 0 | mean_reward: -9.46760464 | std_reward: 9.34217739 | agent_mean_rewards: [-10.5219  ,  -8.94336 ,  -7.719035,  -9.502207, -10.651524]
  iteration: 224 | eps_b: 0 | mean_reward: -9.28161049 | std_reward: 9.00408554 | agent_mean_rewards: [ -8.75391 , -10.907536,  -9.197529,  -9.515373,  -8.033706]
  iteration: 225 | eps_b: 0 | mean_reward: -9.32553959 | std_reward: 9.45572186 | agent_mean_rewards: [ -8.637552,  -9.775116,  -9.135583,  -8.489385, -10.590061]
  iteration: 226 | eps_b: 0 | mean_reward: -9.84680462 | std_reward: 10.88511848 | agent_mean_rewards: [ -9.932809, -10.867371,  -9.112227,  -9.974836,  -9.346777]
  iteration: 227 | eps_b: 0 | mean_reward: -9.66845989 | std_reward: 10.41011715 | agent_mean_rewards: [-10.247169, -10.428056,  -8.436755,  -9.712593,  -9.517728]
  iteration: 228 | eps_b: 0 | mean_reward: -9.87410164 | std_reward: 10.32601738 | agent_mean_rewards: [-10.904879,  -9.648032, -10.458279,  -8.305824, -10.053493]
  iteration: 229 | eps_b: 0 | mean_reward: -9.18884754 | std_reward: 9.80149651 | agent_mean_rewards: [ -7.644835,  -9.205171,  -9.007965,  -9.521709, -10.564554]
  iteration: 230 | eps_b: 0 | mean_reward: -10.11021328 | std_reward: 10.82107449 | agent_mean_rewards: [-10.348576,  -9.340559,  -9.513954, -10.406638, -10.941336]
  iteration: 231 | eps_b: 0 | mean_reward: -9.76707172 | std_reward: 10.32839489 | agent_mean_rewards: [-11.061739,  -8.0544  ,  -8.353579, -10.651801, -10.713837]
  iteration: 232 | eps_b: 0 | mean_reward: -8.84655666 | std_reward: 9.17269611 | agent_mean_rewards: [-8.587548, -8.918561, -8.798995, -9.287333, -8.640346]
  iteration: 233 | eps_b: 0 | mean_reward: -9.53450680 | std_reward: 9.56282234 | agent_mean_rewards: [ -8.879177, -10.105537,  -9.898993,  -8.558414, -10.230411]
  iteration: 234 | eps_b: 0 | mean_reward: -8.58797741 | std_reward: 8.39782619 | agent_mean_rewards: [-9.767746, -7.954687, -8.460955, -8.106577, -8.649923]
  iteration: 235 | eps_b: 0 | mean_reward: -9.06524372 | std_reward: 9.12998581 | agent_mean_rewards: [-9.316943, -8.191086, -9.772425, -9.422227, -8.623534]
  iteration: 236 | eps_b: 0 | mean_reward: -8.98042870 | std_reward: 8.71622562 | agent_mean_rewards: [-8.996794, -9.633419, -8.648094, -7.849766, -9.774067]
  iteration: 237 | eps_b: 0 | mean_reward: -8.91784573 | std_reward: 9.29002380 | agent_mean_rewards: [-10.00045 ,  -8.398705,  -9.001513,  -7.667086,  -9.521471]
  iteration: 238 | eps_b: 0 | mean_reward: -9.20354939 | std_reward: 9.68130589 | agent_mean_rewards: [ -8.190841,  -9.467163, -10.800159,  -9.359181,  -8.200402]
  iteration: 239 | eps_b: 0 | mean_reward: -9.76210976 | std_reward: 11.20881271 | agent_mean_rewards: [-10.44945 ,  -9.909002,  -9.507455,  -9.302934,  -9.641706]
  iteration: 240 | eps_b: 0 | mean_reward: -8.70316219 | std_reward: 9.05615520 | agent_mean_rewards: [-9.960134, -9.071211, -7.723523, -8.688947, -8.071998]
  iteration: 241 | eps_b: 0 | mean_reward: -9.02744579 | std_reward: 9.28201294 | agent_mean_rewards: [-10.234221,  -8.429628, -10.127922,  -8.229607,  -8.115849]
  iteration: 242 | eps_b: 0 | mean_reward: -8.78544140 | std_reward: 8.67565918 | agent_mean_rewards: [-9.189089, -9.294451, -9.179398, -7.686128, -8.578139]
  iteration: 243 | eps_b: 0 | mean_reward: -9.23609829 | std_reward: 10.21008396 | agent_mean_rewards: [ -9.500869,  -8.635447,  -9.475447, -10.002723,  -8.566   ]
  iteration: 244 | eps_b: 0 | mean_reward: -8.86797142 | std_reward: 8.75971794 | agent_mean_rewards: [-8.828217, -9.845707, -9.210799, -8.304396, -8.150736]
  iteration: 245 | eps_b: 0 | mean_reward: -8.99101543 | std_reward: 8.33470249 | agent_mean_rewards: [-8.851086, -8.300653, -9.934641, -8.894907, -8.973791]
  iteration: 246 | eps_b: 0 | mean_reward: -9.06735039 | std_reward: 8.98347569 | agent_mean_rewards: [ -8.391426,  -7.754637, -10.344149,  -9.433676,  -9.412863]
  iteration: 247 | eps_b: 0 | mean_reward: -9.42837143 | std_reward: 9.47696972 | agent_mean_rewards: [-11.205261,  -8.173305, -10.695542,  -8.330295,  -8.737456]
  iteration: 248 | eps_b: 0 | mean_reward: -9.25442410 | std_reward: 9.66390038 | agent_mean_rewards: [-8.973731, -9.030252, -9.22118 , -9.283283, -9.763671]
  iteration: 249 | eps_b: 0 | mean_reward: -9.26340103 | std_reward: 10.09137058 | agent_mean_rewards: [-9.385692, -8.953856, -9.213565, -9.702455, -9.06144 ]
  iteration: 250 | eps_b: 0 | mean_reward: -9.30984020 | std_reward: 9.63788605 | agent_mean_rewards: [-9.041824, -9.811872, -8.600347, -9.630408, -9.464749]
  iteration: 251 | eps_b: 0 | mean_reward: -9.74805450 | std_reward: 9.78451633 | agent_mean_rewards: [ -9.803647, -10.947664,  -8.249139, -10.745531,  -8.994287]
  iteration: 252 | eps_b: 0 | mean_reward: -9.61972809 | std_reward: 9.34429646 | agent_mean_rewards: [-10.133678,  -8.383932, -10.410192,  -8.860393, -10.310447]
  iteration: 253 | eps_b: 0 | mean_reward: -9.56671429 | std_reward: 9.69432354 | agent_mean_rewards: [ -8.410345, -10.30261 ,  -9.292319, -10.252061,  -9.576236]
  iteration: 254 | eps_b: 0 | mean_reward: -8.88437748 | std_reward: 9.25773430 | agent_mean_rewards: [-9.33338 , -9.671489, -9.475067, -7.727666, -8.214282]
  iteration: 255 | eps_b: 0 | mean_reward: -8.87119484 | std_reward: 9.18958473 | agent_mean_rewards: [-8.961361, -8.404757, -8.658335, -9.996098, -8.335423]
  iteration: 256 | eps_b: 0 | mean_reward: -8.28123665 | std_reward: 8.14905071 | agent_mean_rewards: [-8.141398, -8.429836, -7.836099, -8.601505, -8.397343]
  iteration: 257 | eps_b: 0 | mean_reward: -9.69652557 | std_reward: 9.95641708 | agent_mean_rewards: [-10.555604, -10.623386,  -8.259438, -10.175697,  -8.868502]
  iteration: 258 | eps_b: 0 | mean_reward: -9.18851376 | std_reward: 9.62238407 | agent_mean_rewards: [-9.810545, -9.573565, -8.272043, -8.919709, -9.366707]
  iteration: 259 | eps_b: 0 | mean_reward: -8.85723400 | std_reward: 8.94480801 | agent_mean_rewards: [-9.445767, -8.351885, -8.364549, -8.506729, -9.61724 ]
  iteration: 260 | eps_b: 0 | mean_reward: -9.06143093 | std_reward: 9.36180782 | agent_mean_rewards: [-9.743006, -7.900963, -9.869442, -7.87997 , -9.913778]
  iteration: 261 | eps_b: 0 | mean_reward: -8.91626263 | std_reward: 9.90082455 | agent_mean_rewards: [-7.745546, -8.73968 , -9.398915, -9.100011, -9.597158]
  iteration: 262 | eps_b: 0 | mean_reward: -8.86015224 | std_reward: 8.78206921 | agent_mean_rewards: [-8.536937, -8.683402, -9.208528, -8.68692 , -9.184973]
  iteration: 263 | eps_b: 0 | mean_reward: -9.21101379 | std_reward: 9.46104622 | agent_mean_rewards: [ -9.039392, -10.36248 ,  -8.68046 ,  -8.481935,  -9.490805]
  iteration: 264 | eps_b: 0 | mean_reward: -8.82530594 | std_reward: 9.10523224 | agent_mean_rewards: [-10.382742,  -8.740974,  -8.079978,  -8.313516,  -8.609321]
  iteration: 265 | eps_b: 0 | mean_reward: -9.52518749 | std_reward: 10.68107510 | agent_mean_rewards: [ -8.807472, -10.158541,  -9.525457, -10.203728,  -8.930738]
  iteration: 266 | eps_b: 0 | mean_reward: -10.21234322 | std_reward: 10.32535934 | agent_mean_rewards: [ -9.189772, -10.109372, -10.501848, -11.362324,  -9.898396]
  iteration: 267 | eps_b: 0 | mean_reward: -7.94881392 | std_reward: 7.65706968 | agent_mean_rewards: [-8.181995, -8.494365, -8.159934, -7.5869  , -7.320875]
  iteration: 268 | eps_b: 0 | mean_reward: -9.56548405 | std_reward: 9.58275223 | agent_mean_rewards: [ -8.694619,  -9.819419,  -8.324063, -11.492332,  -9.496984]
  iteration: 269 | eps_b: 0 | mean_reward: -9.60805798 | std_reward: 9.94208050 | agent_mean_rewards: [ -9.441484, -10.451804,  -9.205905,  -9.844437,  -9.096658]
  iteration: 270 | eps_b: 0 | mean_reward: -9.42893505 | std_reward: 10.54156303 | agent_mean_rewards: [-10.478313,  -9.62316 ,  -9.475504,  -8.45809 ,  -9.109611]
  iteration: 271 | eps_b: 0 | mean_reward: -9.33372021 | std_reward: 9.96603966 | agent_mean_rewards: [-9.289438, -8.665557, -9.688745, -9.190998, -9.833864]
  iteration: 272 | eps_b: 0 | mean_reward: -9.54792595 | std_reward: 9.91941166 | agent_mean_rewards: [ -8.972025,  -9.491544,  -9.383401,  -9.503104, -10.389555]
  iteration: 273 | eps_b: 0 | mean_reward: -9.38967037 | std_reward: 9.08772373 | agent_mean_rewards: [-8.846114, -9.525996, -9.222113, -9.429102, -9.925031]
  iteration: 274 | eps_b: 0 | mean_reward: -9.14411259 | std_reward: 9.58453465 | agent_mean_rewards: [ -9.190722,  -9.361394, -10.500387,  -8.906111,  -7.76195 ]
  iteration: 275 | eps_b: 0 | mean_reward: -9.24701118 | std_reward: 9.18716908 | agent_mean_rewards: [ -8.755646,  -9.113276, -10.111208,  -8.057398, -10.197528]
  iteration: 276 | eps_b: 0 | mean_reward: -9.32094479 | std_reward: 10.11926270 | agent_mean_rewards: [ -8.300025,  -9.356951,  -8.548638,  -9.509254, -10.889851]
  iteration: 277 | eps_b: 0 | mean_reward: -9.71966839 | std_reward: 9.62506294 | agent_mean_rewards: [ -9.635085,  -9.692133, -10.639868,  -8.704799,  -9.926455]
  iteration: 278 | eps_b: 0 | mean_reward: -10.03626347 | std_reward: 10.86003208 | agent_mean_rewards: [ -9.414046,  -9.445749, -11.02288 , -10.505774,  -9.792864]
